RM_ERRECHNETE_RAUMTEMPERATUR_DSP_POINT_ID_Value,RM_RBG_RAUMTEMPERATUR_POINT_ID_Value,RM_ANSTEUERUNG_DSP_VENTIL_POINT_ID_Value,DSP_FLOOR_DISTRIBUTOR_FLUX_FLUX_ID_Value,DSP_FLOOR_DISTRIBUTOR_RUECKLAUFTEMPERATUR_EQUIPMENT_ID_Value,DSP_FLOOR_DISTRIBUTOR_VORLAUFTEMPERATUR_EQUIPMENT_ID_Value,DSP_FLOOR_DISTRIBUTOR_LEISTUNG_EQUIPMENT_ID_Value,DSP_HK_CIRCUIT_DURCHFLUSS_EQUIP_ID_Value,DSP_HK_CIRCUIT_LEISTUNG_EQUIP_ID_Value,DSP_KK_CIRCUIT__24A1_AUSSENTEMPERATUR_EQUIP_ID_Value,DSP_KK_CIRCUIT_DS_VL_TEMPERATUR_EQUIP_ID_Value,DSP_KK_CIRCUIT_DS_RL_TEMPERATUR_EQUIP_ID_Value,DSP_KK_CIRCUIT_DS_VENTIL_V2_MISCHVENTIL__EQUIP_ID_Value,sunhour_value,timestamp
22,22.750874,12.456322,0.864,24.4,25.09,0.8,0.095000006,3.7,13.452925,25.40458,24.397396,38.349415,0.033333333333333,2021-02-18T15:45:00.0000000Z
22,22.750874,12.456322,0.864,24.57,27.269999,2.4,1.764,9.2,12.874942,27.495375,24.708563,77.5603,0,2021-02-18T16:00:00.0000000Z
22,22.646101,17.69495,0.91200006,25.34,30.529999,4.6,0.88000005,15.1,12.314377,29.547075,26.166916,86.65044,0,2021-02-18T16:15:00.0000000Z
22,22.646101,17.69495,0.9620001,26.939999,30.75,4,2.8330002,11.7,11.837774,31.176142,27.721989,89.12079,0,2021-02-18T16:30:00.0000000Z
22,22.646101,17.69495,0.984,27.49,32.469997,6.7000003,3.3330002,14.3,11.42216,32.21799,28.247866,98.28447,0,2021-02-18T16:45:00.0000000Z
22,22.646101,17.69495,1.1880001,28.07,33.17,6.7000003,3.301,17,11.105847,33.263287,28.760008,100,0,2021-02-18T17:00:00.0000000Z
22,22.646101,17.69495,1.197,28.59,33.25,5.8,3.3200002,15.400001,10.792673,33.78031,29.08162,100,0,2021-02-18T17:15:00.0000000Z
22,22.646101,17.69495,1.1960001,29.01,32.68,4.7000003,3.2810001,12.2,10.602801,33.270214,29.291283,100,0,2021-02-18T17:30:00.0000000Z
22,22.646101,17.69495,1.195,28.949999,33.27,5.5,3.2800002,12.5,10.639449,33.2657,29.498938,100,0,2021-02-18T17:45:00.0000000Z
22,22.646101,17.69495,1.2060001,29.199999,33.84,6.6,3.3200002,15.7,10.449434,34.285145,29.59925,100,0,2021-02-18T18:00:00.0000000Z
22,22.646101,17.69495,1.1880001,29.33,33.91,6.8,3.3200002,17.300001,10.238707,34.284924,29.811934,100,0,2021-02-18T18:15:00.0000000Z
22,22.646101,27.832317,1.19,29.529999,33.51,6.2000003,3.3200002,17,9.860187,34.286423,30.018206,100,0,2021-02-18T18:30:00.0000000Z
20,22.234354,0,0.42200002,29.48,33.37,0.2,2.48,8.5,9.691596,33.758904,30.018206,100,0,2021-02-18T18:45:00.0000000Z
20,22.234354,0,0,29.32,33.219997,0,2.3600001,9.1,9.569142,33.759808,30.331354,100,0,2021-02-18T19:00:00.0000000Z
20,22.031359,0,0,29.029999,32.829998,0,2.68,12.400001,9.448235,33.76318,29.706015,100,0,2021-02-18T19:15:00.0000000Z
20,21.930717,0,0,28.869999,32.37,0,2.723,12.900001,9.212212,34.285564,30.125023,100,0,2021-02-18T19:30:00.0000000Z
20,21.930717,0,0,28.67,32.3,0,2.3590002,9,8.947343,33.758877,30.331354,100,0,2021-02-18T19:45:00.0000000Z
20,21.930717,0,0,28.49,32.12,0,2.4,8.1,8.888746,33.759758,30.441738,100,0,2021-02-18T20:00:00.0000000Z
20,21.830505,0,0,28.279999,32.13,0,2.4,9.8,9.024133,34.80899,30.644598,100,0,2021-02-18T20:15:00.0000000Z
20,21.830505,0,0,28.119999,32.16,0,2.361,10.900001,8.892974,34.83576,30.749908,100,0,2021-02-18T20:30:00.0000000Z
20,21.830505,0,0,27.939999,32.219997,0,2.4150002,8.5,8.735114,34.20833,30.857765,100,0,2021-02-18T20:45:00.0000000Z
20,21.830505,0,0,27.769999,32.05,0,2.4,7.7000003,8.592678,34.309994,30.755013,100,0,2021-02-18T21:00:00.0000000Z
20,21.730083,0,0,27.63,31.97,0,2.4,10.6,8.433908,33.789387,30.333448,100,0,2021-02-18T21:15:00.0000000Z
20,21.730083,0,0,27.47,31.849998,0,2.723,12.7,8.290094,34.30931,30.331003,100,0,2021-02-18T21:30:00.0000000Z
20,21.730083,0,0,27.349998,31.92,0,2.72,11.5,8.104116,34.83597,30.543577,100,0,2021-02-18T21:45:00.0000000Z
20,21.730083,0,0,27.24,31.99,0,2.3600001,8.3,8.946751,34.31611,30.85688,100,0,2021-02-18T22:00:00.0000000Z
20,21.629705,0,0,27.14,31.81,0,2.381,8.6,9.4475355,34.3171,30.755013,100,0,2021-02-18T22:15:00.0000000Z
20,21.629705,0,0,27.019999,31.9,0,2.4,10.5,9.553789,34.83517,30.95793,100,0,2021-02-18T22:30:00.0000000Z
20,21.629705,0,0,26.939999,32.04,0,2.4,11.2,9.582942,34.83564,30.954756,100,0,2021-02-18T22:45:00.0000000Z
20,21.629705,0,0,26.849998,32.12,0,2.4,8.5,9.231616,34.30999,30.954756,100,0,2021-02-18T23:00:00.0000000Z
20,21.629705,0,0,26.769999,31.91,0,2.3240001,8.900001,9.087642,34.310066,30.851995,100,0,2021-02-18T23:15:00.0000000Z
20,21.629705,0,0,26.699999,31.859999,0,2.68,11.5,9.007819,34.41466,30.126265,100,0,2021-02-18T23:30:00.0000000Z
20,21.526402,0,0,26.63,31.76,0,2.64,12.7,8.887809,34.83628,30.644598,100,0,2021-02-18T23:45:00.0000000Z
20,21.526402,0,0,26.57,31.9,0,2.24,8.5,8.594966,34.31009,30.954756,100,0,2021-02-19T00:00:00.0000000Z
20,21.526402,0,0,26.5,31.869999,0,2.252,8,8.418942,34.30999,30.954756,100,0,2021-02-19T00:15:00.0000000Z
20,21.526402,0,0,26.439999,31.81,0,2.24,9.5,8.522766,35.249413,31.068378,100,0,2021-02-19T00:30:00.0000000Z
20,21.526402,0,0,26.369999,31.929998,0,2.3600001,11.3,8.656851,34.83528,30.85288,100,0,2021-02-19T00:45:00.0000000Z
20,21.526402,0,0,26.33,32.02,0,2.4,9.7,8.66796,34.85706,30.954756,100,0,2021-02-19T01:00:00.0000000Z
20,21.526402,0,0,26.279999,31.939999,0,2.3700001,7.7000003,7.4443464,34.326847,30.958292,100,0,2021-02-19T01:15:00.0000000Z
20,21.526402,0,0,26.23,31.769999,0,2.5210001,10.900001,6.4427123,33.831635,30.33605,100,0,2021-02-19T01:30:00.0000000Z
20,21.526402,0,0,26.18,31.689999,0,2.64,12.5,6.3011847,34.880642,30.644598,100,0,2021-02-19T01:45:00.0000000Z
22,21.425472,78.72639,1.1400001,24.97,34.329998,12.5,3.3590002,16.300001,6.1605716,34.887337,30.337929,100,0,2021-02-19T02:00:00.0000000Z
22,21.425472,78.72639,1.176,27.18,31.98,7.1,3.2810001,15.3,6.1197834,32.76417,28.74383,100,0,2021-02-19T02:15:00.0000000Z
22,21.425472,78.72639,1.1750001,28.18,32.739998,5.8,3.2800002,12.400001,5.794066,33.7083,29.26425,100,0,2021-02-19T02:30:00.0000000Z
22,21.425472,78.72639,1.1860001,28.519999,33.29,6.7000003,3.3200002,13.8,5.500527,34.236263,29.575613,100,0,2021-02-19T02:45:00.0000000Z
22,21.425472,78.72639,1.187,28.859999,33.87,6.8,3.4,17.800001,5.6015844,34.32072,29.783403,100,0,2021-02-19T03:00:00.0000000Z
22,21.425472,78.72639,1.187,28.88,33.91,6.3,3.7400002,19.7,5.7253895,34.33805,29.47078,100,0,2021-02-19T03:15:00.0000000Z
22,21.425472,78.72639,1.1880001,28.76,32.8,5.8,3.6000001,15.2,5.7833037,33.81499,29.6775,100,0,2021-02-19T03:30:00.0000000Z
22,21.425472,78.72639,1.1830001,28.88,33.53,5.8,3.6720002,13,6.182589,33.82214,29.890198,100,0,2021-02-19T03:45:00.0000000Z
22,21.425472,78.72639,1.1910001,29.21,34.26,6.3,3.4800003,13,6.237482,34.64527,30.096699,100,0,2021-02-19T04:00:00.0000000Z
22,21.5273,73.63501,1.2,29.359999,34.02,6.9,3.2,15.7,6.37289,34.337254,30.308659,100,0,2021-02-19T04:15:00.0000000Z
22,21.5273,73.63501,1.2110001,29.289999,34.11,6.4,3.1200001,14.8,6.397073,34.335686,30.310406,100,0,2021-02-19T04:30:00.0000000Z
22,21.737913,57.91273,1.2,29.179998,34.12,7,2.976,15.3,6.1777186,34.843555,30.210197,100,0,2021-02-19T04:45:00.0000000Z
22,21.841745,57.91273,1.1980001,29.32,32.89,4.4,3.4220002,14.1,6.250475,32.735622,29.25427,100,0,2021-02-19T05:00:00.0000000Z
22,21.841745,57.91273,1.176,29.21,34.45,7,3.7330003,20.6,6.335323,34.4123,29.35401,100,0,2021-02-19T05:15:00.0000000Z
22,21.841745,57.91273,1.1880001,29.39,34.27,6.8,3.7600002,21.2,6.1840363,34.84659,29.869421,100,0,2021-02-19T05:30:00.0000000Z
22,21.841745,52.706623,1.1810001,29.33,33.75,5.7000003,3.8400002,17,6.0729423,34.333393,29.98844,100,0,2021-02-19T05:45:00.0000000Z
22,21.945868,57.814407,1.176,29.4,33.75,5.4,3.7630002,15.6,6.0454044,34.337574,30.309544,100,0,2021-02-19T06:00:00.0000000Z
22,21.126846,100,1.1830001,29.63,34.86,7.3,3.7700002,19.300001,6.108844,35.07121,30.309544,100,0,2021-02-19T06:15:00.0000000Z
22,21.32767,78.48158,1.164,29.66,34.69,6.9,3.7600002,20.6,6.2101464,34.864162,30.415947,100,0,2021-02-19T06:30:00.0000000Z
22,21.53208,68.35947,1.176,29.72,34.12,5.3,3.742,15.3,6.3401737,34.337166,30.314602,100,0,2021-02-19T06:45:00.0000000Z
22,21.737915,63.104248,1.199,29.609999,34.18,5.8,3.7600002,15.5,6.434773,34.30255,30.30466,100,0,2021-02-19T07:00:00.0000000Z
22,21.737915,63.104248,1.187,29.859999,34.82,7.3,3.8000002,19.5,6.4428244,35.337532,30.514946,100,0,2021-02-19T07:15:00.0000000Z
22,21.841745,57.91273,1.19,29.859999,34.84,6.8,3.7430003,20.7,6.943248,35.319767,30.518078,100,0,2021-02-19T07:30:00.0000000Z
22,21.841745,57.91273,1.1880001,29.71,34.28,5.5,3.801,16.300001,7.4433928,34.2872,30.410019,100,0,2021-02-19T07:45:00.0000000Z
22,21.841745,52.75297,1.1830001,29.76,34.32,6,3.7610002,15.7,7.740029,34.2872,30.514946,100,0,2021-02-19T08:00:00.0000000Z
22,21.94494,52.75297,1.194,29.939999,34.88,6.8,3.7430003,18.6,8.091341,35.32951,30.62278,100,0,2021-02-19T08:15:00.0000000Z
22,22.047407,47.629642,1.2060001,29.99,34.94,7,3.64,19.2,8.456886,35.32953,30.723602,100,0,2021-02-19T08:30:00.0000000Z
22,22.250332,37.483406,1.199,29.929998,34.399998,5.8,3.6790001,15.900001,8.972648,34.710316,30.82981,100,0,2021-02-19T08:45:00.0000000Z
22,22.452028,27.398586,1.197,29.96,34.48,5.9,3.6000001,14.7,9.674482,34.798717,30.832926,100,0,2021-02-19T09:00:00.0000000Z
22,22.655195,17.240238,1.21,30.179998,35.09,6.8,3.64,16.6,9.712421,35.431602,30.93522,100,0,2021-02-19T09:15:00.0000000Z
22,22.75837,6.966591,1.1930001,30.3,35.02,6.6,3.64,17.5,9.5287285,35.336643,31.038593,100,0,2021-02-19T09:30:00.0000000Z
22,22.9663,1.6850471,1.1040001,30.269999,34.66,5.5,3.5490003,15.900001,9.589536,35.017868,31.038593,100,0,2021-02-19T09:45:00.0000000Z
22,23.071407,0,1.092,30.279999,34.469997,4.4,3.44,12.900001,9.946519,34.83296,31.038593,100,0.633333333333333,2021-02-19T10:00:00.0000000Z
22,23.071407,0,0.8880001,30.41,35.39,4.4,3.3600001,14,10.281099,35.76731,31.249548,100,0.633333333333333,2021-02-19T10:15:00.0000000Z
22,23.071407,0,0.8880001,30.5,34.44,4.2000003,2.9110003,12.1,10.949609,34.83111,31.35008,80.49952,0.633333333333333,2021-02-19T10:30:00.0000000Z
22,23.280792,0,0.89300007,30.429998,32.309998,2.1000001,1.2,5.2000003,11.949489,32.7658,30.829828,47.741066,0.633333333333333,2021-02-19T10:45:00.0000000Z
22,23.280792,0,0.47400004,29.689999,30.689999,0.6,0.63900006,1.6,12.44955,30.67676,30.302893,18.864199,0.55,2021-02-19T11:00:00.0000000Z
22,23.280792,0,0.47900003,28.619999,29,0.1,0.047000002,0.3,12.808689,29.11083,28.739874,0.9866683,0.55,2021-02-19T11:15:00.0000000Z
22,23.280792,0,0.48000002,27.56,27.93,0.1,0,0,12.849458,28.06728,27.701342,6.4490147,0.55,2021-02-19T11:30:00.0000000Z
22,23.280792,0,0.47900003,27.06,27.539999,0.1,0.066,2.9,12.810167,27.747686,27.177362,22.695599,0.55,2021-02-19T11:45:00.0000000Z
22,23.178795,0,0.48000002,26.56,27.939999,0.6,1.199,5.5,12.382037,28.589962,27.075153,61.948006,0.05,2021-02-19T12:00:00.0000000Z
22,23.178795,0,0.48000002,26.529999,30.189999,1.6,1.9590001,10.2,12.026305,30.654299,27.181347,73.62604,0.05,2021-02-19T12:15:00.0000000Z
22,23.178795,0,0.47900003,27.06,29.82,1.5,1.5990001,6,12.495185,30.145174,28.21962,54.921562,0.05,2021-02-19T12:30:00.0000000Z
22,23.178795,0,0.47900003,27.56,29.189999,1.1,0.96000004,3.4,12.658641,29.630104,28.326015,37.299828,0.05,2021-02-19T12:45:00.0000000Z
22,23.178795,0,0.48000002,27.539999,28.63,0.6,0.64000005,2.3,12.949896,29.11083,28.221302,24.489918,0.066666666666667,2021-02-19T13:00:00.0000000Z
22,23.178795,0,0.47400004,27.289999,27.58,0.1,0.07,0,13.350123,28.071993,27.701153,0.13532567,0.066666666666667,2021-02-19T13:15:00.0000000Z
22,23.280792,0,0.48700002,26.93,27.05,0.1,0,0,13.450089,27.462803,27.181293,0.13532567,0.066666666666667,2021-02-19T13:30:00.0000000Z
22,23.280792,0,0.263,26.439999,26.55,0,0,0,13.950578,26.939087,26.65798,0.13532567,0.066666666666667,2021-02-19T13:45:00.0000000Z
22,23.385078,0,0.10300001,26.22,26.31,0,0,0,14.245193,26.529177,26.452702,0.13532567,0.75,2021-02-19T14:00:00.0000000Z
22,23.385078,0,0.1,25.91,26.039999,0,0,0,14.404441,26.425552,26.139984,0.13532567,0.75,2021-02-19T14:15:00.0000000Z
22,23.385078,0,0.108,25.56,25.92,0,0,0,14.290724,26.218147,26.033903,0.13532567,0.75,2021-02-19T14:30:00.0000000Z
22,23.385078,0,0.108,25.46,25.81,0,0,0,14.107622,26.11498,25.928974,0.13532567,0.75,2021-02-19T14:45:00.0000000Z
22,23.385078,0,0.096,25.32,25.96,0,0,0,14.347623,26.217966,26.030382,0.13532567,0.533333333333333,2021-02-19T15:00:00.0000000Z
22,23.385078,0,0.096,25.189999,26,0,0,0,14.338651,26.32453,26.030382,0.13532567,0.533333333333333,2021-02-19T15:15:00.0000000Z
22,23.385078,0,0.10300001,25.05,26.019999,0.1,0,0,14.275522,26.32453,26.030382,0.13532567,0.533333333333333,2021-02-19T15:30:00.0000000Z
22,23.385078,0,0.108,25,25.99,0.1,0,0,13.950007,26.32453,26.030382,0.13532567,0.533333333333333,2021-02-19T15:45:00.0000000Z
22,23.385078,0,0.1,24.99,25.96,0,0,0,13.449529,26.32453,26.030382,3.3420775,0.816666666666667,2021-02-19T16:00:00.0000000Z
22,23.28239,0,0.1,24.98,27.26,0,0.040000003,4.2000003,12.949029,27.572062,26.030382,28.19497,0.816666666666667,2021-02-19T16:15:00.0000000Z
22,23.28239,0,0.1,24.98,28.4,0.2,0.72,4.9,12.430287,29.137314,26.658297,59.761833,0.816666666666667,2021-02-19T16:30:00.0000000Z
22,23.28239,0,0.096,24.96,30.019999,0.6,1.7800001,6.8,11.8162,31.766321,27.700972,86.03641,0.816666666666667,2021-02-19T16:45:00.0000000Z
22,23.182293,0,0.10700001,24.93,32.75,0.90000004,1.8000001,6.7000003,11.223986,33.135284,29.783052,93.42449,0,2021-02-19T17:00:00.0000000Z
22,23.08222,0,0.108,24.91,33.94,1.2,1.8800001,8.3,10.445645,34.377045,30.30905,99.62613,0,2021-02-19T17:15:00.0000000Z
22,23.08222,0,0.46800002,26.359999,33.89,4,2.204,11,9.944576,34.36474,30.204859,99.62613,0,2021-02-19T17:30:00.0000000Z
22,23.08222,0,0.48000002,28.63,33.93,3.6000001,2.2800002,8.6,9.443595,34.25854,30.828243,99.62613,0,2021-02-19T17:45:00.0000000Z
22,23.08222,0,0.61600006,28.619999,33.91,4.1,2.3990002,8.7,9.196464,34.366184,30.51708,99.62613,0,2021-02-19T18:00:00.0000000Z
22,22.981098,0.94509125,0.684,29.3,34.739998,4.2000003,2.371,10.3,8.720327,35.19537,30.82981,99.62613,0,2021-02-19T18:15:00.0000000Z
22,22.77677,5.969143,0.671,29.519999,35.07,5,2.4,11.6,8.274,35.408226,31.248646,99.62613,0,2021-02-19T18:30:00.0000000Z
20,22.671755,0,0.006,28.84,34.44,0,1.7600001,5.6,8.005276,34.78187,31.87561,99.62613,0,2021-02-19T18:45:00.0000000Z
20,22.567877,0,0,28.779999,34,0,1.8000001,5.6,7.9344473,35.411335,32.397682,99.62613,0,2021-02-19T19:00:00.0000000Z
20,22.365698,0,0,28.59,33.809998,0,1.7600001,6.9,7.828467,35.936764,32.503254,99.62613,0,2021-02-19T19:15:00.0000000Z
20,22.365698,0,0,28.39,33.79,0,1.7600001,7,7.4411125,36.461895,32.70997,99.62613,0,2021-02-19T19:30:00.0000000Z
20,22.264818,0,0,28.15,33.73,0,1.7590001,4.8,6.939964,35.946186,32.918373,99.62613,0,2021-02-19T19:45:00.0000000Z
20,22.264818,0,0,28.05,33.55,0,1.7590001,6.2000003,6.711919,36.6705,32.712257,99.62613,0,2021-02-19T20:00:00.0000000Z
20,22.164297,0,0,27.9,33.62,0,1.7850001,7.4,6.717195,36.46139,32.918373,99.62613,0,2021-02-19T20:15:00.0000000Z
20,22.164297,0,0,27.789999,33.73,0,1.7600001,6.1,6.6822553,36.453285,33.023914,99.62613,0,2021-02-19T20:30:00.0000000Z
20,22.164297,0,0,27.71,33.61,0,1.7600001,5.3,6.9878855,35.93349,32.717937,99.62613,0,2021-02-19T20:45:00.0000000Z
20,22.164297,0,0,27.63,33.489998,0,1.7240001,6.3,7.123205,36.66819,32.935535,99.62613,0,2021-02-19T21:00:00.0000000Z
20,22.062714,0,0,27.55,33.579998,0,2.24,10.1,6.8193493,35.396854,31.214605,99.62613,0,2021-02-19T21:15:00.0000000Z
20,22.062714,0,0,27.49,33.124999,0,2.25400005,8.2,7.14999295,35.1957185,31.203656,99.62613,0,2021-02-19T21:30:00.0000000Z
20,22.062714,0,0,27.43,32.67,0,2.2680001,6.3,7.4806366,34.994583,31.192707,99.62613,0,2021-02-19T21:45:00.0000000Z
20,22.062714,0,0,27.369999,32.469997,0,1.84,7.8,7.541469,35.50969,31.710777,99.62613,0,2021-02-19T22:00:00.0000000Z
20,21.961432,0,0,27.279999,32.79,0,1.7850001,7,6.8131824,35.916313,32.44199,99.62613,0,2021-02-19T22:15:00.0000000Z
20,21.961432,0,0,27.15,33.079998,0,1.7590001,5.3,6.4285436,35.925438,32.74536,99.62613,0,2021-02-19T22:30:00.0000000Z
20,21.961432,0,0,27.119999,32.969997,0,1.8010001,5.7000003,6.165826,36.540977,32.640484,99.62613,0,2021-02-19T22:45:00.0000000Z
20,21.961432,0,0,27.039999,33.18,0,1.8000001,7.2000003,5.7205944,36.4389,32.957287,99.62613,0,2021-02-19T23:00:00.0000000Z
20,21.859251,0,0,26.99,33.35,0,1.845,6.8,5.3876576,35.91043,32.75486,99.62613,0,2021-02-19T23:15:00.0000000Z
20,21.859251,0,0,26.949999,33.23,0,1.9200001,5.9,5.56764,35.395084,32.336384,99.62613,0,2021-02-19T23:30:00.0000000Z
20,21.859251,0,0,26.9,32.93,0,1.84,7.5,5.416824,36.219013,32.212563,99.62613,0,2021-02-19T23:45:00.0000000Z
20,21.859251,0,0,26.84,33.03,0,2.022,9.900001,5.1036468,34.965004,31.195414,99.62613,0,2021-02-20T00:00:00.0000000Z
20,21.859251,0,0,26.83,32.69,0,2.1200001,7.6,4.9543386,34.86143,31.718945,99.62613,0,2021-02-20T00:15:00.0000000Z
20,21.757607,0,0,26.779999,32.55,0,1.8800001,6,5.2328167,35.691612,32.23922,99.62613,0,2021-02-20T00:30:00.0000000Z
20,21.757607,0,0,26.73,32.59,0,1.8800001,7.6,5.663508,35.982677,32.24433,99.62613,0,2021-02-20T00:45:00.0000000Z
20,21.757607,0,0,26.65,32.88,0,1.84,7.8,5.5401983,35.808216,32.447186,99.62613,0,2021-02-20T01:00:00.0000000Z
20,21.757607,0,0,26.63,32.92,0,1.8500001,5.4,5.203786,35.2827,32.346344,99.62613,0,2021-02-20T01:15:00.0000000Z
20,21.757607,0,0,26.59,32.98,0,2,6.6,5.360773,35.286125,32.241512,99.62613,0,2021-02-20T01:30:00.0000000Z
20,21.757607,0,0,26.529999,32.719997,0,2.2240002,9.3,5.259289,35.27461,31.194921,99.62613,0,2021-02-20T01:45:00.0000000Z
20,21.652037,0,0,26.5,32.469997,0,2.3200002,10.1,5.251599,35.28033,31.718943,99.62613,0,2021-02-20T02:00:00.0000000Z
20,21.652037,0,0,26.48,32.53,0,2.24,6.9,4.827224,34.758705,31.503248,99.62613,0,2021-02-20T02:15:00.0000000Z
20,21.652037,0,0,26.439999,32.29,0,2.0400002,8,4.606293,34.765724,31.193356,99.62613,0,2021-02-20T02:30:00.0000000Z
20,21.652037,0,0,26.38,32.2,0,2.0800002,10.1,4.3692765,35.280434,31.399633,99.62613,0,2021-02-20T02:45:00.0000000Z
20,21.652037,0,0,26.34,32.32,0,2.2680001,9.8,4.176853,34.75676,30.879951,99.62613,0,2021-02-20T03:00:00.0000000Z
20,21.652037,0,0,26.3,32.16,0,2.66,8.8,4.1819077,33.72733,30.677235,99.62613,0,2021-02-20T03:15:00.0000000Z
20,21.546972,0,0,26.289999,31.769999,0,2.72,9.6,4.2346473,34.23848,30.465263,99.62613,0,2021-02-20T03:30:00.0000000Z
20,21.546972,0,0,26.23,31.76,0,2.72,11.5,4.2066216,34.758316,30.87959,99.62613,0,2021-02-20T03:45:00.0000000Z
22,21.546972,72.65138,0,25.24,34.329998,2.6000001,2.8390002,14.6,3.8750837,35.201572,31.091919,99.62613,0,2021-02-20T04:00:00.0000000Z
22,21.546972,72.65138,1.176,26.22,32.66,8.900001,3.6380002,17.300001,3.9182267,33.60474,29.078959,99.62613,0,2021-02-20T04:15:00.0000000Z
22,21.546972,72.65138,1.1880001,28.06,32.64,5.9,3.2710001,12.5,3.9354515,33.07989,29.393198,99.62613,0,2021-02-20T04:30:00.0000000Z
22,21.546972,72.65138,1.1980001,28.56,33.2,6.6,3.44,14.900001,3.4367967,33.586945,29.604218,99.62613,0,2021-02-20T04:45:00.0000000Z
22,21.546972,72.65138,1.1880001,28.83,33.899998,7.3,3.4,17.800001,3.2379231,34.09199,29.917248,99.62613,0,2021-02-20T05:00:00.0000000Z
22,21.546972,72.65138,1.176,28.92,33.98,7,3.7200003,19.800001,2.935661,34.097614,29.600222,99.62613,0,2021-02-20T05:15:00.0000000Z
22,21.546972,72.65138,1.1800001,29.07,33.25,6,3.68,15.6,2.8634126,34.09755,29.811934,99.62613,0,2021-02-20T05:30:00.0000000Z
22,21.546972,72.65138,1.1810001,28.869999,33.399998,5.5,3.759,13.7,2.638319,33.570965,30.125023,99.62613,0,2021-02-20T05:45:00.0000000Z
22,21.546972,72.65138,1.1800001,29.119999,33.8,6.4,3.7200003,15.7,2.6343062,34.090996,30.12856,99.62613,0,2021-02-20T06:00:00.0000000Z
22,21.546972,72.65138,1.1850001,29.3,34.469997,7.2000003,3.7500002,18.5,2.593915,34.629444,30.230366,99.62613,0,2021-02-20T06:15:00.0000000Z
22,21.546972,72.65138,1.1780001,29.279999,33.98,6.6,3.7450001,18.5,2.4044611,34.628204,30.332361,99.62613,0,2021-02-20T06:30:00.0000000Z
22,21.854395,57.280254,1.199,29.189999,34.03,7.7000003,3.5200002,17.1,2.3277316,35.14445,30.224619,99.62613,0,2021-02-20T06:45:00.0000000Z
22,21.958847,46.822166,1.213,29.59,33.61,5.2000003,3.1710002,13.3,2.9360595,33.55614,30.123188,99.62613,0.35,2021-02-20T07:00:00.0000000Z
22,22.063557,41.609955,1.1880001,29.769999,34.96,7.3,3.8000002,19.6,3.441464,35.115883,30.020138,99.62613,0.35,2021-02-20T07:15:00.0000000Z
22,22.270512,31.377792,1.1780001,29.699999,34.98,7.4,3.7200003,20.9,4.439124,35.120083,30.436636,99.62613,0.35,2021-02-20T07:30:00.0000000Z
22,22.472645,21.350574,1.1880001,29.59,33.91,5.9,3.8000002,17,5.4411345,34.081257,30.644598,99.62613,0.35,2021-02-20T07:45:00.0000000Z
22,22.77625,11.187458,1.194,29.64,34.07,5.9,3.6100001,14.1,6.4429145,34.608482,30.644598,99.62613,1,2021-02-20T08:00:00.0000000Z
22,22.77625,6.136799,1.1800001,30,35.26,6.7000003,3.6620002,17.4,7.4453435,35.129406,30.851995,99.62613,1,2021-02-20T08:15:00.0000000Z
22,22.981342,0.9328842,1.107,30.14,35.399998,6.7000003,3.4980001,19.1,8.445858,35.65142,31.063274,99.62613,1,2021-02-20T08:30:00.0000000Z
22,23.083128,0,0.897,29.91,34.2,3.8,3.361,12.6,8.946759,34.601765,31.170277,99.62613,1,2021-02-20T08:45:00.0000000Z
22,23.294806,0,0.87500006,30.07,34.75,4.4,3.2340002,12.400001,10.449163,35.103657,31.16539,99.62613,1,2021-02-20T09:00:00.0000000Z
22,23.294806,0,0.87500006,30.349998,34.989998,4.3,2.8000002,13.2,10.949435,34.587814,31.166275,82.797134,1,2021-02-20T09:15:00.0000000Z
22,23.400331,0,0.8880001,30.25,33.13,2.2,1.639,6.3,11.481337,33.036533,31.170277,56.179855,1,2021-02-20T09:30:00.0000000Z
22,23.50448,0,0.47800002,29.56,30.82,0.90000004,0.563,1.6,12.450821,30.961641,30.536964,21.562798,1,2021-02-20T09:45:00.0000000Z
22,23.608946,0,0.38300002,28.88,29.189999,0.4,0.002,0,12.951398,29.396866,29.079672,0.99746704,0.983333333333333,2021-02-20T10:00:00.0000000Z
22,23.812923,0,0.26700002,28.07,28.14,0.1,0,0,13.318494,28.351395,28.567377,0,0.983333333333333,2021-02-20T10:15:00.0000000Z
22,23.913477,0,0.27600002,27.06,27.619999,0.1,0,0,13.95299,27.831255,27.516668,0,0.983333333333333,2021-02-20T10:30:00.0000000Z
22,24.014433,0,0.27600002,26.56,27.09,0.1,0,0,14.195718,27.315598,27.310877,0,0.983333333333333,2021-02-20T10:45:00.0000000Z
22,24.116148,0,0.26900002,26.3,26.8,0.1,0,0,14.681775,27.207834,26.998606,0,1,2021-02-20T11:00:00.0000000Z
22,24.217463,0,0.27600002,25.98,26.55,0.1,0,0,15.000445,26.788858,26.684122,0,1,2021-02-20T11:15:00.0000000Z
22,24.321514,0,0.272,25.769999,26.359999,0.1,0,0,15.954581,26.688166,26.474964,0,1,2021-02-20T11:30:00.0000000Z
22,24.423372,0,0.264,25.56,26.25,0.1,0,0,16.306557,26.58165,26.374338,0,1,2021-02-20T11:45:00.0000000Z
22,24.423372,0,0.27600002,25.51,26.15,0.1,0,0,16.955902,26.476627,26.374338,0,1,2021-02-20T12:00:00.0000000Z
